data_pedido,data_envio,modo_envio,nome_cliente,segmento_cliente,cidade,estado,regiao,departamento,tipo_produto,vendas,quantidade,desconto,lucro
2017-09-21,2017-09-25,Entrega padrão,Isabel Carvalho,B2C,Betim,Minas Gerais,Sudeste,Jardinagem e paisagismo,vasos,1000.85,4,0.2,-200.17
2019-09-08,2019-09-13,Entrega padrão,Alexandre Farias,B2B,Betim,Minas Gerais,Sudeste,Jardinagem e paisagismo,mobiliário de exterior,277.33,2,0.2,24.27
2018-11-08,2018-11-13,Entrega padrão,Francisco Mendes,B2C,Belém,Pará,Norte,Materiais de construção,iluminação,151.16,5,0.6,-60.47
2018-11-08,2018-11-13,Entrega padrão,Francisco Mendes,B2C,Belém,Pará,Norte,Jardinagem e paisagismo,vasos,1067.9,3,0.2,66.74
2017-09-26,2017-10-03,Entrega padrão,Daniel Silveira,B2B,Águas Lindas de Goiás,Goiás,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,21.54,4,0.7,-15.8
2017-09-26,2017-10-03,Entrega padrão,Daniel Silveira,B2B,Águas Lindas de Goiás,Goiás,Centro-Oeste,Jardinagem e paisagismo,pesticidas,35.63,1,0.2,12.92
2017-09-26,2017-10-03,Entrega padrão,Daniel Silveira,B2B,Águas Lindas de Goiás,Goiás,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,8.39,1,0.7,-6.16
2017-09-26,2017-10-03,Entrega padrão,Daniel Silveira,B2B,Águas Lindas de Goiás,Goiás,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,11.1,2,0.7,-7.77
2016-10-04,2016-10-08,Entrega padrão,Lorena Ramos,B2C,Belém,Pará,Norte,Jardinagem e paisagismo,mudas,14.77,3,0.2,2.95
2016-10-04,2016-10-08,Entrega padrão,Lorena Ramos,B2C,Belém,Pará,Norte,Materiais de construção,iluminação,108.04,3,0.6,-64.82
2016-10-04,2016-10-08,Entrega padrão,Lorena Ramos,B2C,Belém,Pará,Norte,Jardinagem e paisagismo,sementes,16.76,2,0.2,5.86
2016-10-04,2016-10-08,Entrega padrão,Lorena Ramos,B2C,Belém,Pará,Norte,Jardinagem e paisagismo,ferramentas de jardinagem,6.08,3,0.8,-10.33
2016-10-04,2016-10-08,Entrega padrão,Lorena Ramos,B2C,Belém,Pará,Norte,Jardinagem e paisagismo,mudas,51.24,4,0.2,-12.81
2016-02-19,2016-02-25,Entrega padrão,Otávio Ferreira,B2C,Teresina,Piauí,Nordeste,Jardinagem e paisagismo,vasos,42.92,2,0.2,-8.58
2018-06-13,2018-06-17,Entrega padrão,Mariane da Conceição,B2B,Joinville,Santa Catarina,Sul,Jardinagem e paisagismo,pesticidas,631.99,6,0.0,284.4
2018-06-13,2018-06-17,Entrega padrão,Mariane da Conceição,B2B,Joinville,Santa Catarina,Sul,Jardinagem e paisagismo,pesticidas,44.06,2,0.0,21.15
2019-11-02,2019-11-05,Econômica,Bianca Campos,B2C,Franca,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,644.98,10,0.0,309.59
2019-11-02,2019-11-05,Econômica,Bianca Campos,B2C,Franca,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,139.37,1,0.0,68.29
2018-04-05,2018-04-09,Econômica,Nicole Araújo,B2B,Maringá,Paraná,Sul,Materiais de construção,iluminação,280.98,2,0.0,25.29
2018-04-05,2018-04-09,Econômica,Nicole Araújo,B2B,Maringá,Paraná,Sul,Jardinagem e paisagismo,vasos,105.47,2,0.0,27.42
2018-04-05,2018-04-09,Econômica,Nicole Araújo,B2B,Maringá,Paraná,Sul,Automotivo,ferramentas automotivas,305.9,3,0.0,128.48
2018-07-01,2018-07-03,Econômica,Maria Julia Nogueira,B2C,Rio Verde,Goiás,Centro-Oeste,Jardinagem e paisagismo,decoração de jardim,122.3,3,0.0,33.02
2018-07-01,2018-07-03,Econômica,Maria Julia Nogueira,B2C,Rio Verde,Goiás,Centro-Oeste,Materiais de construção,encanamentos,4307.32,7,0.0,990.68
2016-09-23,2016-09-29,Entrega padrão,Calebe Ribeiro,B2C,Aparecida de Goiânia,Goiás,Centro-Oeste,Jardinagem e paisagismo,vasos,576.13,5,0.0,144.03
2016-09-23,2016-09-29,Entrega padrão,Calebe Ribeiro,B2C,Aparecida de Goiânia,Goiás,Centro-Oeste,Jardinagem e paisagismo,vasos,138.31,2,0.0,1.38
2016-09-02,2016-09-06,Entrega padrão,Alexandre Vieira,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,80.73,2,0.2,28.26
2016-09-02,2016-09-06,Entrega padrão,Alexandre Vieira,B2C,São Paulo,São Paulo,Sudeste,Automotivo,ferramentas automotivas,1213.8,3,0.0,194.21
2016-08-13,2016-08-17,Entrega padrão,Larissa Nogueira,B2C,Salvador,Bahia,Nordeste,Automotivo,pneus,2741.54,8,0.2,171.35
2016-08-13,2016-08-17,Entrega padrão,Larissa Nogueira,B2C,Salvador,Bahia,Nordeste,Materiais de construção,iluminação,290.5,3,0.0,107.48
2016-08-20,2016-08-24,Entrega padrão,Enzo da Mata,B2B,Curitiba,Paraná,Sul,Jardinagem e paisagismo,vasos,1172.69,3,0.0,35.18
2017-05-11,2017-05-11,24 horas,Alexia Fogaça,B2B,Duque de Caxias,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,mobiliário de exterior,241.3,5,0.8,-651.5
2017-05-11,2017-05-11,24 horas,Alexia Fogaça,B2B,Duque de Caxias,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,decoração de jardim,125.07,2,0.2,12.51
2018-05-11,2018-05-14,Econômica,Ana Beatriz Barros,B2B,Brasília,Distrito Federal,Centro-Oeste,Automotivo,pneus,2529.56,2,0.4,-421.59
2017-03-06,2017-03-10,Econômica,Alice Rezende,B2C,Manaus,Amazonas,Norte,Jardinagem e paisagismo,ferramentas de jardinagem,38.12,2,0.8,-57.18
2017-03-06,2017-03-10,Econômica,Alice Rezende,B2C,Manaus,Amazonas,Norte,Materiais de construção,iluminação,16.02,2,0.6,-6.41
2017-03-06,2017-03-10,Econômica,Alice Rezende,B2C,Manaus,Amazonas,Norte,Jardinagem e paisagismo,mobiliário de exterior,615.33,5,0.8,-1599.86
2017-03-06,2017-03-10,Econômica,Alice Rezende,B2C,Manaus,Amazonas,Norte,Jardinagem e paisagismo,vasos,205.41,2,0.2,20.54
2019-08-13,2019-08-20,Entrega padrão,Júlia Martins,B2C,Fortaleza,Ceará,Nordeste,Automotivo,peças de reposição,1019.97,1,0.0,305.99
2019-08-13,2019-08-20,Entrega padrão,Júlia Martins,B2C,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,pesticidas,653.34,4,0.0,313.61
2019-08-13,2019-08-20,Entrega padrão,Júlia Martins,B2C,Fortaleza,Ceará,Nordeste,Automotivo,pneus,824.92,8,0.2,92.8
2019-08-13,2019-08-20,Entrega padrão,Júlia Martins,B2C,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,vasos,158.92,3,0.0,39.73
2019-08-13,2019-08-20,Entrega padrão,Júlia Martins,B2C,Fortaleza,Ceará,Nordeste,Automotivo,ferramentas automotivas,594.83,5,0.0,41.64
2019-08-13,2019-08-20,Entrega padrão,Júlia Martins,B2C,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,342.39,6,0.2,128.4
2018-06-27,2018-06-27,24 horas,Sofia Moura,B2B,Piracicaba,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,1254.29,9,0.0,614.6
2018-06-27,2018-06-27,24 horas,Sofia Moura,B2B,Piracicaba,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,27.27,1,0.0,12.82
2018-06-27,2018-06-27,24 horas,Sofia Moura,B2B,Piracicaba,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,581.54,4,0.0,151.2
2018-12-16,2018-12-20,Entrega padrão,Otávio da Costa,B2B,Londrina,Paraná,Sul,Jardinagem e paisagismo,pesticidas,66.1,3,0.0,31.73
2016-12-31,2017-01-05,Entrega padrão,Natália Duarte,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,mobiliário de exterior,418.0,3,0.0,104.5
2016-12-31,2017-01-05,Entrega padrão,Natália Duarte,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,120.52,7,0.2,43.69
2016-04-30,2016-05-05,Entrega padrão,Agatha da Mata,B2C,São José dos Pinhais,Paraná,Sul,Automotivo,pneus,67.93,2,0.0,17.66
2019-01-31,2019-02-07,Entrega padrão,Vicente Costela,B2C,Duque de Caxias,Rio de Janeiro,Sudeste,Materiais de construção,materiais de revestimento,235.88,1,0.5,-160.39
2019-01-31,2019-02-07,Entrega padrão,Vicente Costela,B2C,Duque de Caxias,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,materiais de paisagismo,107.71,4,0.2,9.42
2019-01-31,2019-02-07,Entrega padrão,Vicente Costela,B2C,Duque de Caxias,Rio de Janeiro,Sudeste,Automotivo,pneus,6810.77,4,0.2,851.35
2019-01-31,2019-02-07,Entrega padrão,Vicente Costela,B2C,Duque de Caxias,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,decoração de jardim,31.77,2,0.2,10.72
2018-12-26,2019-01-01,Entrega padrão,Mirella das Neves,B2C,São Paulo,São Paulo,Sudeste,Materiais de construção,ferramentas,8714.39,8,0.1,1065.09
2017-06-14,2017-06-16,Econômica,Vitor Teixeira,B2B,Goiânia,Goiás,Centro-Oeste,Jardinagem e paisagismo,decoração de jardim,11.64,1,0.2,1.02
2019-07-01,2019-07-05,Entrega padrão,Clara Pires,B2B,Parnaíba,Piauí,Nordeste,Jardinagem e paisagismo,vasos,3690.43,7,0.0,959.51
2017-06-27,2017-07-01,Entrega padrão,Maria Sophia Rocha,B2B,Jaboatão dos Guararapes,Pernambuco,Nordeste,Jardinagem e paisagismo,pesticidas,146.39,9,0.2,53.07
2019-04-23,2019-04-27,Entrega padrão,Renan Silva,B2C,Curitiba,Paraná,Sul,Jardinagem e paisagismo,vasos,2295.2,3,0.0,298.38
2017-12-22,2017-12-27,Econômica,Thales Pires,B2B,Palhoça,Santa Catarina,Sul,Automotivo,equipamentos de limpeza,2041.8,2,0.3,466.7
2017-12-22,2017-12-27,Econômica,Thales Pires,B2B,Palhoça,Santa Catarina,Sul,Jardinagem e paisagismo,decoração de jardim,203.67,2,0.2,48.37
2017-12-22,2017-12-27,Econômica,Thales Pires,B2B,Palhoça,Santa Catarina,Sul,Automotivo,ferramentas automotivas,2167.3,8,0.2,460.55
2017-12-22,2017-12-27,Econômica,Thales Pires,B2B,Palhoça,Santa Catarina,Sul,Materiais de construção,iluminação,175.97,3,0.6,-114.38
2016-08-13,2016-08-17,Entrega padrão,Maria Alice Sales,B2B,João Pessoa,Paraíba,Nordeste,Jardinagem e paisagismo,pesticidas,105.75,6,0.2,37.01
2016-08-13,2016-08-17,Entrega padrão,Maria Alice Sales,B2B,João Pessoa,Paraíba,Nordeste,Jardinagem e paisagismo,decoração de jardim,163.06,5,0.2,14.27
2016-08-13,2016-08-17,Entrega padrão,Maria Alice Sales,B2B,João Pessoa,Paraíba,Nordeste,Automotivo,ferramentas automotivas,540.36,7,0.2,141.84
2016-08-13,2016-08-17,Entrega padrão,Maria Alice Sales,B2B,João Pessoa,Paraíba,Nordeste,Jardinagem e paisagismo,mobiliário de exterior,718.24,6,0.2,53.87
2016-08-13,2016-08-17,Entrega padrão,Maria Alice Sales,B2B,João Pessoa,Paraíba,Nordeste,Jardinagem e paisagismo,materiais de paisagismo,18.88,2,0.2,-3.54
2016-08-13,2016-08-17,Entrega padrão,Maria Alice Sales,B2B,João Pessoa,Paraíba,Nordeste,Jardinagem e paisagismo,sementes,10.04,1,0.2,3.39
2017-12-12,2017-12-16,Entrega padrão,Lucas Azevedo,B2C,Maringá,Paraná,Sul,Jardinagem e paisagismo,ferramentas de jardinagem,35.13,3,0.7,-25.76
2019-11-04,2019-11-08,Entrega padrão,Maria Fernanda Melo,B2B,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,62.45,4,0.2,20.3
2019-03-14,2019-03-18,Entrega padrão,Kaique Azevedo,B2C,São Paulo,São Paulo,Sudeste,Automotivo,pneus,1019.66,2,0.0,254.91
2018-05-31,2018-06-04,Entrega padrão,Carolina Martins,B2B,Teresina,Piauí,Nordeste,Jardinagem e paisagismo,fertilizantes,90.27,9,0.0,43.33
2018-05-31,2018-06-04,Entrega padrão,Carolina Martins,B2B,Teresina,Piauí,Nordeste,Automotivo,ferramentas automotivas,380.73,2,0.0,91.38
2017-07-06,2017-07-12,Entrega padrão,Pietra Jesus,B2B,Santo André,São Paulo,Sudeste,Materiais de construção,iluminação,16.76,2,0.2,2.51
2017-07-06,2017-07-12,Entrega padrão,Pietra Jesus,B2B,Santo André,São Paulo,Sudeste,Jardinagem e paisagismo,sementes,40.07,3,0.2,14.52
2016-03-12,2016-03-16,Entrega padrão,Erick da Cruz,B2C,Piracicaba,São Paulo,Sudeste,Jardinagem e paisagismo,decoração de jardim,27.13,3,0.0,7.05
2017-04-21,2017-04-25,Entrega padrão,Isis Ferreira,B2C,Guarulhos,São Paulo,Sudeste,Jardinagem e paisagismo,fertilizantes,615.26,2,0.0,276.87
2019-07-27,2019-08-02,Entrega padrão,Rafael Duarte,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Automotivo,ferramentas automotivas,5609.83,5,0.0,2243.93
2019-07-27,2019-08-02,Entrega padrão,Rafael Duarte,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Materiais de construção,ferramentas,1232.0,3,0.2,154.0
2016-11-01,2016-11-03,Econômica,Augusto Oliveira,B2B,Salvador,Bahia,Nordeste,Automotivo,pneus,250.19,2,0.2,28.15
2018-08-12,2018-08-17,Entrega padrão,Joana Almeida,B2B,Carapicuíba,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,110.16,5,0.0,52.88
2018-08-12,2018-08-17,Entrega padrão,Joana Almeida,B2B,Carapicuíba,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,142.32,7,0.0,65.47
2018-08-12,2018-08-17,Entrega padrão,Joana Almeida,B2B,Carapicuíba,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,263.7,2,0.0,121.3
2018-07-26,2018-07-26,24 horas,Nicole Araújo,B2B,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,decoração de jardim,126.38,9,0.0,37.91
2016-03-02,2016-03-08,Entrega padrão,Arthur Teixeira,B2C,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,vasos,467.0,3,0.2,29.19
2016-03-02,2016-03-08,Entrega padrão,Arthur Teixeira,B2C,Belo Horizonte,Minas Gerais,Sudeste,Materiais de construção,materiais de revestimento,1280.13,3,0.3,-146.3
2019-01-27,2019-02-01,Entrega padrão,Miguel Silveira,B2C,Curitiba,Paraná,Sul,Materiais de construção,iluminação,213.25,4,0.0,83.17
2019-01-27,2019-02-01,Entrega padrão,Miguel Silveira,B2C,Curitiba,Paraná,Sul,Automotivo,pneus,9995.76,7,0.0,2598.9
2019-04-12,2019-04-17,Entrega padrão,Alexandre Mendes,B2C,Anápolis,Goiás,Centro-Oeste,Jardinagem e paisagismo,decoração de jardim,5.96,1,0.2,0.52
2019-04-12,2019-04-17,Entrega padrão,Alexandre Mendes,B2C,Anápolis,Goiás,Centro-Oeste,Jardinagem e paisagismo,decoração de jardim,71.37,8,0.2,8.03
2019-11-14,2019-11-19,Entrega padrão,Luiz Otávio Porto,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,38.11,1,0.0,11.43
2017-12-06,2017-12-07,Envio rápido,Bianca Campos,B2C,Belém,Pará,Norte,Jardinagem e paisagismo,decoração de jardim,153.14,2,0.2,15.31
2018-09-27,2018-10-02,Entrega padrão,Bryan Mendes,B2C,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,53.12,2,0.8,-84.99
2018-11-20,2018-11-26,Entrega padrão,Rafael Ribeiro,B2C,Natal,Rio Grande do Norte,Nordeste,Jardinagem e paisagismo,mobiliário de exterior,29.72,2,0.0,7.73
2018-11-20,2018-11-26,Entrega padrão,Rafael Ribeiro,B2C,Natal,Rio Grande do Norte,Nordeste,Jardinagem e paisagismo,pesticidas,152.15,5,0.0,69.99
2019-09-09,2019-09-10,Envio rápido,Vitor Teixeira,B2B,Limeira,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,209.71,5,0.2,18.35
2019-09-09,2019-09-10,Envio rápido,Vitor Teixeira,B2B,Limeira,São Paulo,Sudeste,Automotivo,pneus,538.48,3,0.2,47.12
2019-07-22,2019-07-25,Econômica,Maria Luiza da Cunha,B2B,Duque de Caxias,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,9.74,4,0.8,-15.58
2019-07-22,2019-07-25,Econômica,Maria Luiza da Cunha,B2B,Duque de Caxias,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,320.25,7,0.8,-560.44
2019-10-07,2019-10-12,Entrega padrão,Anthony Sales,B2C,São José de Ribamar,Maranhão,Nordeste,Jardinagem e paisagismo,pesticidas,488.58,3,0.0,234.52
2019-10-07,2019-10-12,Entrega padrão,Anthony Sales,B2C,São José de Ribamar,Maranhão,Nordeste,Jardinagem e paisagismo,pesticidas,22.03,1,0.0,10.58
2019-11-08,2019-11-12,Entrega padrão,Daniel da Cunha,B2C,São Paulo,São Paulo,Sudeste,Automotivo,ferramentas automotivas,26.79,4,0.0,8.57
2019-05-14,2019-05-19,Econômica,Maysa Rezende,B2B,Campinas,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,1018.37,9,0.0,509.18
2018-07-03,2018-07-09,Entrega padrão,Agatha da Mata,B2C,Teresina,Piauí,Nordeste,Jardinagem e paisagismo,decoração de jardim,26.18,2,0.0,10.73
2016-12-28,2017-01-04,Entrega padrão,Maria Luiza Almeida,B2B,Florianópolis,Santa Catarina,Sul,Jardinagem e paisagismo,pesticidas,81.33,4,0.0,39.85
2016-12-28,2017-01-04,Entrega padrão,Maria Luiza Almeida,B2B,Florianópolis,Santa Catarina,Sul,Automotivo,ferramentas automotivas,1693.2,5,0.0,626.48
2016-11-15,2016-11-21,Entrega padrão,Esther Rodrigues,B2C,Camaçari,Bahia,Nordeste,Jardinagem e paisagismo,pesticidas,110.16,5,0.0,52.88
2019-06-12,2019-06-15,Envio rápido,Amanda Nascimento,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,mobiliário de exterior,208.9,3,0.0,56.4
2018-11-26,2018-12-01,Entrega padrão,Heitor da Cruz,B2C,Niterói,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,vasos,249.42,7,0.0,67.34
2016-03-22,2016-03-26,Entrega padrão,Igor das Neves,B2C,Cariacica,Espírito Santo,Sudeste,Jardinagem e paisagismo,sementes,201.28,5,0.2,75.48
2016-03-22,2016-03-26,Entrega padrão,Igor das Neves,B2C,Cariacica,Espírito Santo,Sudeste,Materiais de construção,iluminação,112.04,3,0.2,22.41
2016-03-22,2016-03-26,Entrega padrão,Igor das Neves,B2C,Cariacica,Espírito Santo,Sudeste,Materiais de construção,ferramentas,742.48,3,0.2,-37.12
2017-05-01,2017-05-05,Entrega padrão,João Vitor Cunha,B2B,Aracaju,Sergipe,Nordeste,Materiais de construção,iluminação,106.76,5,0.0,44.84
2017-05-01,2017-05-05,Entrega padrão,João Vitor Cunha,B2B,Aracaju,Sergipe,Nordeste,Materiais de construção,iluminação,32.23,1,0.0,12.89
2017-05-01,2017-05-05,Entrega padrão,João Vitor Cunha,B2B,Aracaju,Sergipe,Nordeste,Automotivo,pneus,712.3,10,0.0,199.44
2017-05-01,2017-05-05,Entrega padrão,João Vitor Cunha,B2B,Aracaju,Sergipe,Nordeste,Materiais de construção,iluminação,82.62,5,0.0,35.53
2017-05-01,2017-05-05,Entrega padrão,João Vitor Cunha,B2B,Aracaju,Sergipe,Nordeste,Jardinagem e paisagismo,pesticidas,22.03,1,0.0,10.58
2019-05-04,2019-05-09,Entrega padrão,Matheus Castro,B2B,Brasília,Distrito Federal,Centro-Oeste,Materiais de construção,iluminação,110.32,2,0.2,24.82
2019-05-04,2019-05-09,Entrega padrão,Matheus Castro,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,89.72,4,0.7,-59.81
2019-05-04,2019-05-09,Entrega padrão,Matheus Castro,B2B,Brasília,Distrito Federal,Centro-Oeste,Materiais de construção,materiais de revestimento,1269.8,5,0.4,-380.94
2019-05-04,2019-05-09,Entrega padrão,Matheus Castro,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,218.28,5,0.7,-152.8
2019-05-04,2019-05-09,Entrega padrão,Matheus Castro,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,mudas,27.2,2,0.2,9.52
2018-08-27,2018-08-31,Entrega padrão,Anthony Sales,B2C,Jequié,Bahia,Nordeste,Materiais de construção,iluminação,634.24,3,0.0,139.53
2016-04-12,2016-04-19,Entrega padrão,Luiz Henrique Peixoto,B2C,Camaragibe,Pernambuco,Nordeste,Jardinagem e paisagismo,vasos,296.07,7,0.0,82.9
2016-04-12,2016-04-19,Entrega padrão,Luiz Henrique Peixoto,B2C,Camaragibe,Pernambuco,Nordeste,Automotivo,pneus,358.99,2,0.2,31.41
2016-04-12,2016-04-19,Entrega padrão,Luiz Henrique Peixoto,B2C,Camaragibe,Pernambuco,Nordeste,Automotivo,ferramentas automotivas,739.3,6,0.0,310.5
2019-01-03,2019-01-05,Econômica,Nina Aragão,B2C,Palmas,Tocantins,Norte,Jardinagem e paisagismo,decoração de jardim,107.93,2,0.2,13.49
2019-01-03,2019-01-05,Econômica,Nina Aragão,B2C,Palmas,Tocantins,Norte,Jardinagem e paisagismo,mobiliário de exterior,18.47,2,0.8,-46.17
2019-01-03,2019-01-05,Econômica,Nina Aragão,B2C,Palmas,Tocantins,Norte,Materiais de construção,materiais de revestimento,3105.66,5,0.3,-576.77
2019-01-03,2019-01-05,Econômica,Nina Aragão,B2C,Palmas,Tocantins,Norte,Jardinagem e paisagismo,vasos,1265.29,3,0.2,94.9
2019-01-31,2019-02-03,Envio rápido,Thales Pires,B2B,Fortaleza,Ceará,Nordeste,Automotivo,pneus,2056.21,4,0.2,205.62
2016-09-08,2016-09-13,Econômica,Stella da Rocha,B2B,Catanduva,São Paulo,Sudeste,Jardinagem e paisagismo,materiais de paisagismo,93.02,4,0.0,25.12
2016-09-08,2016-09-13,Econômica,Stella da Rocha,B2B,Catanduva,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,69.9,2,0.0,32.85
2016-09-08,2016-09-13,Econômica,Stella da Rocha,B2B,Catanduva,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,285.33,5,0.2,107.0
2018-06-12,2018-06-17,Entrega padrão,Giovanna Pereira,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Materiais de construção,materiais de revestimento,3069.22,3,0.2,115.1
2018-10-18,2018-10-22,Entrega padrão,Pedro Farias,B2B,Montes Claros,Minas Gerais,Sudeste,Materiais de construção,encanamentos,410.26,2,0.15,72.4
2016-12-28,2016-12-31,Envio rápido,Nicole Lopes,B2C,Rio Branco,Acre,Norte,Jardinagem e paisagismo,ferramentas de jardinagem,16.95,1,0.8,-28.81
2018-11-25,2018-12-02,Entrega padrão,Raul Moreira,B2B,Fortaleza,Ceará,Nordeste,Materiais de construção,iluminação,279.68,3,0.0,114.67
2018-11-11,2018-11-14,Envio rápido,Yuri Vieira,B2C,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,vasos,101.12,1,0.0,15.17
2017-01-06,2017-01-11,Entrega padrão,Pedro Lucas Souza,B2B,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,mobiliário de exterior,297.02,6,0.0,80.2
2017-01-06,2017-01-11,Entrega padrão,Pedro Lucas Souza,B2B,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,190.94,6,0.2,59.67
2017-11-13,2017-11-19,Entrega padrão,Vinicius Moura,B2B,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,vasos,220.27,1,0.2,-49.56
2017-11-13,2017-11-19,Entrega padrão,Vinicius Moura,B2B,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,pesticidas,52.88,3,0.2,19.17
2017-11-13,2017-11-19,Entrega padrão,Vinicius Moura,B2B,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,fertilizantes,761.22,7,0.2,237.88
2016-09-10,2016-09-15,Econômica,Esther Rodrigues,B2C,Manaus,Amazonas,Norte,Jardinagem e paisagismo,pesticidas,37.05,3,0.2,11.58
2018-03-18,2018-03-20,Econômica,Letícia Costela,B2C,Salvador,Bahia,Nordeste,Automotivo,pneus,288.27,2,0.2,-68.46
2018-02-09,2018-02-16,Entrega padrão,Sophia da Mata,B2B,Belo Horizonte,Minas Gerais,Sudeste,Materiais de construção,ferramentas,821.1,4,0.3,0.0
2019-09-05,2019-09-09,Entrega padrão,Caio Oliveira,B2B,Campina Grande,Paraíba,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,40.15,3,0.2,14.05
2017-05-29,2017-06-04,Entrega padrão,Juliana Cardoso,B2C,Itajaí,Santa Catarina,Sul,Jardinagem e paisagismo,vasos,55.22,1,0.0,8.28
2017-05-29,2017-06-04,Entrega padrão,Juliana Cardoso,B2C,Itajaí,Santa Catarina,Sul,Jardinagem e paisagismo,vasos,263.67,5,0.0,73.83
2016-11-02,2016-11-06,Entrega padrão,Joana da Cruz,B2B,Vespasiano,Minas Gerais,Sudeste,Jardinagem e paisagismo,mobiliário de exterior,258.81,2,0.0,75.05
2018-12-28,2018-12-31,Envio rápido,Kamilly Novaes,B2B,Ribeirão das Neves,Minas Gerais,Sudeste,Jardinagem e paisagismo,mudas,58.43,6,0.2,21.18
2019-12-05,2019-12-07,Envio rápido,Cauê Souza,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,39.98,2,0.0,19.59
2018-12-02,2018-12-07,Econômica,Enzo Gabriel Carvalho,B2C,Serra,Espírito Santo,Sudeste,Automotivo,pneus,469.0,3,0.0,121.94
2018-12-02,2018-12-07,Econômica,Enzo Gabriel Carvalho,B2C,Serra,Espírito Santo,Sudeste,Materiais de construção,iluminação,377.91,5,0.0,166.28
2018-12-02,2018-12-07,Econômica,Enzo Gabriel Carvalho,B2C,Serra,Espírito Santo,Sudeste,Jardinagem e paisagismo,mobiliário de exterior,3066.63,3,0.0,1011.99
2018-12-02,2018-12-07,Econômica,Enzo Gabriel Carvalho,B2C,Serra,Espírito Santo,Sudeste,Materiais de construção,materiais de revestimento,1244.43,3,0.3,-160.0
2016-07-01,2016-07-01,24 horas,Gabriela Teixeira,B2C,Macapá,Amapá,Norte,Jardinagem e paisagismo,pesticidas,1056.34,7,0.2,369.72
2016-09-04,2016-09-05,Envio rápido,Maria Julia Sales,B2B,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,26.11,5,0.8,-39.17
2019-11-03,2019-11-08,Econômica,Thomas Rezende,B2B,Goiânia,Goiás,Centro-Oeste,Materiais de construção,ferramentas,528.26,2,0.3,-120.75
